"name","ruleType","phoneNumber","labelId","priority","action","isEnabled","pattern","avatar","isSubscribed","count"
"交通银行","phone_rule","95559","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/交通银行.png","1","0"
"交通银行","phone_rule","4008009888","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/交通银行.png","1","0"
"京东支付","phone_rule","4000888816","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/京东支付.png","1","0"
"众安银行","phone_rule","+85236653665","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/众安银行.png","1","0"
"光大银行","phone_rule","95595","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/光大银行.png","1","0"
"兴业银行","phone_rule","95561","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/兴业银行.png","1","0"
"兴业银行","phone_rule","4008895561","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/兴业银行.png","1","0"
"北京银行","phone_rule","95526","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/北京银行.png","1","0"
"北京银行","phone_rule","4006601169","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/北京银行.png","1","0"
"华夏银行","phone_rule","95577","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/华夏银行.png","1","0"
"华夏银行","phone_rule","4006695577","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/华夏银行.png","1","0"
"南京银行","phone_rule","95302","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/南京银行.png","1","0"
"厦门国际银行","phone_rule","956085","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/厦门国际银行.png","1","0"
"哈尔滨银行","phone_rule","95537","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/哈尔滨银行.png","1","0"
"哈尔滨银行","phone_rule","4006095537","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/哈尔滨银行.png","1","0"
"国家开发银行","phone_rule","95593","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/国家开发银行.png","1","0"
"大连银行","phone_rule","956169","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/大连银行.png","1","0"
"天津银行","phone_rule","956056","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/天津银行.png","1","0"
"宁波银行","phone_rule","95574","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/宁波银行.png","1","0"
"富滇银行","phone_rule","087196533","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/富滇银行.png","1","0"
"富滇银行","phone_rule","4008896533","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/富滇银行.png","1","0"
"山西农商联合银行","phone_rule","96518","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/山西农商联合银行.png","1","0"
"平安银行","phone_rule","95511","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/平安银行.png","1","0"
"广东农信","phone_rule","96138","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/广东农信.png","1","0"
"广发银行","phone_rule","95508","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/广发银行.png","1","0"
"广发银行","phone_rule","02095508","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/广发银行.png","1","0"
"广发银行","phone_rule","4008308003","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/广发银行.png","1","0"
"广州农村商业银行","phone_rule","95313","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/广州农村商业银行.png","1","0"
"广州银行","phone_rule","96699","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/广州银行.png","1","0"
"广州银行","phone_rule","4008396699","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/广州银行.png","1","0"
"广西农商联合银行","phone_rule","966888","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/广西农商联合银行.png","1","0"
"微众银行","phone_rule","95384","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/微众银行.png","1","0"
"徽商银行","phone_rule","96588","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/徽商银行.png","1","0"
"成都银行","phone_rule","95507","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/成都银行.png","1","0"
"招商银行","phone_rule","95555","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/招商银行.png","1","0"
"招商银行","phone_rule","4008885555","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/招商银行.png","1","0"
"招商银行","phone_rule","4008205555","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/招商银行.png","1","0"
"招商银行","phone_rule","1065795555","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/招商银行.png","1","0"
"招商银行","phone_rule","02138784800","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/招商银行.png","1","0"
"招商银行","phone_rule","02168674800","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/招商银行.png","1","0"
"招商银行","phone_rule","4008895555","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/招商银行.png","1","0"
"昆仑银行","phone_rule","95379","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/昆仑银行.png","1","0"
"杭州银行","phone_rule","95398","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/杭州银行.png","1","0"
"杭州银行","phone_rule","4008888508","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/杭州银行.png","1","0"
"桂林银行","phone_rule","96299","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/桂林银行.png","1","0"
"武汉农商银行","phone_rule","95367","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/武汉农商银行.png","1","0"
"汇丰银行","phone_rule","+85222333000","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/汇丰银行.png","1","0"
"汇丰银行","phone_rule","+85222333322","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/汇丰银行.png","1","0"
"汇丰银行","phone_rule","+85222333033","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/汇丰银行.png","1","0"
"汇丰银行","phone_rule","+85222333033","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/汇丰银行.png","1","0"
"汇丰银行（中国）","phone_rule","95366","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/汇丰银行（中国）.png","1","0"
"汉口银行","phone_rule","96558","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/汉口银行.png","1","0"
"汉口银行","phone_rule","4006096558","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/汉口银行.png","1","0"
"江南农商银行","phone_rule","96005","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/江南农商银行.png","1","0"
"江苏银行","phone_rule","95319","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/江苏银行.png","1","0"
"江西银行","phone_rule","956055","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/江西银行.png","1","0"
"泰隆银行","phone_rule","95347","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/泰隆银行.png","1","0"
"洛阳银行","phone_rule","96699","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/洛阳银行.png","1","0"
"浙商银行","phone_rule","95527","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/浙商银行.png","1","0"
"浙江农商联合银行","phone_rule","96596","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/浙江农商联合银行.png","1","0"
"浦发银行","phone_rule","95528","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/浦发银行.png","1","0"
"深圳福田银座村镇银行","phone_rule","953711","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/深圳福田银座村镇银行.png","1","0"
"渤海银行","phone_rule","95541","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/渤海银行.png","1","0"
"渤海银行","phone_rule","4008888811","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/渤海银行.png","1","0"
"湖北省农村信用社(农商银行)","phone_rule","96568","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/湖北省农村信用社(农商银行).png","1","0"
"湖北省农村信用社(农商银行)","phone_rule","4008196568","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/湖北省农村信用社(农商银行).png","1","0"
"湖南三湘银行","phone_rule","073196500","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/湖南三湘银行.png","1","0"
"湖南银行","phone_rule","96599","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/湖南银行.png","1","0"
"盛京银行","phone_rule","95337","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/盛京银行.png","1","0"
"网商银行","phone_rule","951883","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/网商银行.png","1","0"
"花旗银行","phone_rule","4008211880","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/花旗银行.png","1","0"
"苏州农商银行","phone_rule","956111","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/苏州农商银行.png","1","0"
"郑州银行","phone_rule","95097","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/郑州银行.png","1","0"
"重庆农村商业银行","phone_rule","95389","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/重庆农村商业银行.png","1","0"
"重庆银行","phone_rule","956023","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/重庆银行.png","1","0"
"银联商务","phone_rule","95534","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/银联商务.png","1","0"
"长沙银行","phone_rule","96511","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/长沙银行.png","1","0"
"青岛银行","phone_rule","4006696588","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/青岛银行.png","1","0"
"青岛银行","phone_rule","96588","bank","0","none","1","","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/青岛银行.png","1","0"
