"phoneNumber","label","name","avatar","isSubscribed","count","url"
"962999","金融银行","上海农村商业银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/上海农村商业银行.png","1","0",""
"4006962999","金融银行","上海农村商业银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/上海农村商业银行.png","1","0",""
"95594","金融银行","上海银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/上海银行.png","1","0",""
"95558","金融银行","中信银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中信银行.png","1","0",""
"9555801","金融银行","中信银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中信银行.png","1","0",""
"955581101","金融银行","中信银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中信银行.png","1","0",""
"95186","金融银行","中原银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中原银行.png","1","0",""
"95599","金融银行","中国农业银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中国农业银行.png","1","0",""
"952295","金融银行","中国农业银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中国农业银行.png","1","0",""
"10109599","金融银行","中国农业银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中国农业银行.png","1","0",""
"1069095599","金融银行","中国农业银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中国农业银行.png","1","0",""
"95588","金融银行","中国工商银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中国工商银行.png","1","0",""
"95533","金融银行","中国建设银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中国建设银行.png","1","0",""
"4008200588","金融银行","中国建设银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中国建设银行.png","1","0",""
"95568","金融银行","中国民生银行","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/金融银行/中国民生银行.png","1","0",""
